college_name,state,city,college_type,quota,category,opening_rank,closing_rank,annual_fee,year,mbbs_seats,nmc_ranking,course_type,bond_years,bond_penalty
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,SC,80750,106250,900000,2024,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,ST,80750,114750,900000,2024,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,EWS,83300,102000,900000,2024,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,GEN,765,76500,900000,2024,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,OBC,72675,87975,900000,2024,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,SC,72675,95625,900000,2024,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,ST,72675,103275,900000,2024,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,EWS,74970,91800,900000,2024,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,GEN,807,80750,900000,2023,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,OBC,76712,92862,900000,2023,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,SC,76712,100937,900000,2023,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,ST,76712,109012,900000,2023,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,EWS,79135,96900,900000,2023,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,GEN,726,72675,900000,2023,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,OBC,69041,83576,900000,2023,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,SC,69041,90843,900000,2023,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,ST,69041,98111,900000,2023,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,EWS,71221,87210,900000,2023,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,GEN,765,76500,900000,2022,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,OBC,72675,87974,900000,2022,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,SC,72675,95625,900000,2022,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,ST,72675,103275,900000,2022,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,EWS,74970,91800,900000,2022,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,GEN,688,68850,900000,2022,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,OBC,65407,79177,900000,2022,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,SC,65407,86062,900000,2022,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,ST,65407,92947,900000,2022,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,EWS,67473,82620,900000,2022,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,GEN,748,74800,900000,2021,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,OBC,71060,86019,900000,2021,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,SC,71060,93500,900000,2021,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,ST,71060,100980,900000,2021,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,AIQ,EWS,73304,89760,900000,2021,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,GEN,673,67320,900000,2021,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,OBC,63954,77418,900000,2021,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,SC,63954,84150,900000,2021,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,ST,63954,90882,900000,2021,150,0,MBBS,0,0
AJ Institute of Medical Sciences,Karnataka,Mangalore,PRIVATE,MQ,EWS,65973,80784,900000,2021,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,GEN,765,76500,1100000,2025,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,OBC,72675,87975,1100000,2025,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,SC,72675,95625,1100000,2025,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,ST,72675,103275,1100000,2025,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,EWS,74970,91800,1100000,2025,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,GEN,688,68850,1100000,2025,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,OBC,65407,79177,1100000,2025,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,SC,65407,86062,1100000,2025,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,ST,65407,92947,1100000,2025,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,EWS,67473,82620,1100000,2025,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,GEN,750,75000,1100000,2024,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,OBC,71250,86250,1100000,2024,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,SC,71250,93750,1100000,2024,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,ST,71250,101250,1100000,2024,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,EWS,73500,90000,1100000,2024,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,GEN,675,67500,1100000,2024,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,OBC,64125,77625,1100000,2024,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,SC,64125,84375,1100000,2024,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,ST,64125,91125,1100000,2024,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,EWS,66150,81000,1100000,2024,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,GEN,712,71250,1100000,2023,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,OBC,67687,81937,1100000,2023,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,SC,67687,89062,1100000,2023,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,ST,67687,96187,1100000,2023,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,EWS,69825,85500,1100000,2023,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,GEN,641,64125,1100000,2023,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,OBC,60918,73743,1100000,2023,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,SC,60918,80156,1100000,2023,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,ST,60918,86568,1100000,2023,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,EWS,62842,76950,1100000,2023,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,GEN,675,67500,1100000,2022,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,OBC,64125,77625,1100000,2022,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,SC,64125,84375,1100000,2022,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,ST,64125,91125,1100000,2022,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,EWS,66150,81000,1100000,2022,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,GEN,607,60750,1100000,2022,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,OBC,57712,69862,1100000,2022,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,SC,57712,75937,1100000,2022,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,ST,57712,82012,1100000,2022,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,EWS,59535,72900,1100000,2022,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,GEN,660,66000,1100000,2021,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,OBC,62700,75900,1100000,2021,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,SC,62700,82500,1100000,2021,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,ST,62700,89100,1100000,2021,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,AIQ,EWS,64680,79200,1100000,2021,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,GEN,594,59400,1100000,2021,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,OBC,56430,68310,1100000,2021,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,SC,56430,74250,1100000,2021,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,ST,56430,80190,1100000,2021,150,0,MBBS,0,0
KS Hegde Medical Academy,Karnataka,Mangalore,DEEMED,MQ,EWS,58212,71280,1100000,2021,150,0,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,GEN,122,12240,300000,2025,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,OBC,11628,14075,300000,2025,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,SC,11628,15300,300000,2025,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,ST,11628,16524,300000,2025,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,EWS,11995,14688,300000,2025,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,GEN,120,12000,300000,2024,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,OBC,11400,13799,300000,2024,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,SC,11400,15000,300000,2024,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,ST,11400,16200,300000,2024,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,EWS,11760,14400,300000,2024,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,GEN,114,11400,300000,2023,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,OBC,10830,13109,300000,2023,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,SC,10830,14250,300000,2023,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,ST,10830,15390,300000,2023,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,EWS,11172,13680,300000,2023,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,GEN,108,10800,300000,2022,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,OBC,10260,12419,300000,2022,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,SC,10260,13500,300000,2022,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,ST,10260,14580,300000,2022,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,EWS,10584,12960,300000,2022,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,GEN,105,10560,300000,2021,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,OBC,10032,12143,300000,2021,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,SC,10032,13200,300000,2021,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,ST,10032,14256,300000,2021,60,15,MBBS,0,0
St Johns Medical College,Karnataka,Bangalore,PRIVATE,AIQ,EWS,10348,12672,300000,2021,60,15,MBBS,0,0
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,GEN,5,510,56000,2025,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,OBC,535,1428,56000,2025,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,SC,1479,4080,56000,2025,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,ST,4131,9180,56000,2025,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,EWS,561,1632,56000,2025,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,GEN-PH,510,7650,56000,2025,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,OBC-PH,2550,12750,56000,2025,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,SC-PH,5100,20400,56000,2025,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,ST-PH,7650,25500,56000,2025,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,GEN,7,714,56000,2025,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,OBC,749,1999,56000,2025,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,SC,2070,5712,56000,2025,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,ST,5783,12852,56000,2025,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,EWS,785,2284,56000,2025,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,GEN-PH,714,10710,56000,2025,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,OBC-PH,3570,17850,56000,2025,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,SC-PH,7140,28560,56000,2025,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,ST-PH,10710,35700,56000,2025,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,GEN,5,500,56000,2024,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,OBC,525,1400,56000,2024,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,SC,1450,4000,56000,2024,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,ST,4050,9000,56000,2024,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,EWS,550,1600,56000,2024,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,GEN-PH,500,7500,56000,2024,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,OBC-PH,2500,12500,56000,2024,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,SC-PH,5000,20000,56000,2024,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,ST-PH,7500,25000,56000,2024,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,GEN,7,700,56000,2024,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,OBC,735,1959,56000,2024,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,SC,2030,5600,56000,2024,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,ST,5670,12600,56000,2024,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,EWS,770,2240,56000,2024,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,GEN-PH,700,10500,56000,2024,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,OBC-PH,3500,17500,56000,2024,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,SC-PH,7000,28000,56000,2024,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,ST-PH,10500,35000,56000,2024,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,GEN,4,475,56000,2023,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,OBC,498,1330,56000,2023,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,SC,1377,3800,56000,2023,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,ST,3847,8550,56000,2023,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,EWS,522,1520,56000,2023,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,GEN-PH,475,7125,56000,2023,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,OBC-PH,2375,11875,56000,2023,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,SC-PH,4750,19000,56000,2023,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,ST-PH,7125,23750,56000,2023,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,GEN,6,665,56000,2023,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,OBC,698,1861,56000,2023,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,SC,1928,5320,56000,2023,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,ST,5386,11970,56000,2023,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,EWS,731,2128,56000,2023,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,GEN-PH,665,9975,56000,2023,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,OBC-PH,3325,16625,56000,2023,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,SC-PH,6650,26600,56000,2023,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,ST-PH,9975,33250,56000,2023,130,8
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,GEN,4,450,56000,2022,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,OBC,472,1260,56000,2022,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,SC,1305,3600,56000,2022,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,ST,3645,8100,56000,2022,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,EWS,495,1440,56000,2022,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,GEN,6,630,56000,2022,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,OBC,661,1763,56000,2022,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,SC,1827,5040,56000,2022,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,ST,5103,11340,56000,2022,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,EWS,693,2016,56000,2022,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,GEN,4,440,56000,2021,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,OBC,462,1232,56000,2021,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,SC,1276,3520,56000,2021,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,ST,3564,7920,56000,2021,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,AIQ,EWS,484,1408,56000,2021,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,GEN,6,616,56000,2021,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,OBC,646,1724,56000,2021,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,SC,1786,4928,56000,2021,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,ST,4989,11088,56000,2021,130,8,MBBS,1,500000
Armed Forces Medical College,Maharashtra,Pune,GOVT,SQ,EWS,677,1971,56000,2021,130,8,MBBS,1,500000
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,GEN,663,66300,1200000,2025,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,OBC,62985,76245,1200000,2025,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,SC,62985,82875,1200000,2025,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,ST,62985,89505,1200000,2025,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,EWS,64974,79560,1200000,2025,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,MQ,GEN,596,59670,1200000,2025,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,MQ,OBC,56686,68620,1200000,2025,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,MQ,SC,56686,74587,1200000,2025,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,MQ,ST,56686,80554,1200000,2025,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,MQ,EWS,58476,71604,1200000,2025,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,GEN,650,65000,1200000,2024,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,OBC,61750,74750,1200000,2024,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,SC,61750,81250,1200000,2024,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,ST,61750,87750,1200000,2024,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,EWS,63700,78000,1200000,2024,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,MQ,GEN,585,58500,1200000,2024,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,MQ,OBC,55575,67275,1200000,2024,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,MQ,SC,55575,73125,1200000,2024,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,MQ,ST,55575,78975,1200000,2024,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,MQ,EWS,57330,70200,1200000,2024,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,GEN,617,61750,1200000,2023,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,OBC,58662,71012,1200000,2023,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,SC,58662,77187,1200000,2023,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,ST,58662,83362,1200000,2023,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,EWS,60515,74100,1200000,2023,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,MQ,GEN,555,55575,1200000,2023,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,MQ,OBC,52796,63911,1200000,2023,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,MQ,SC,52796,69468,1200000,2023,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,MQ,ST,52796,75026,1200000,2023,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,MQ,EWS,54463,66690,1200000,2023,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,GEN,585,58500,1200000,2022,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,OBC,55575,67275,1200000,2022,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,SC,55575,73125,1200000,2022,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,ST,55575,78975,1200000,2022,150,0,MBBS,0,0
Symbiosis Medical College for Women,Maharashtra,Pune,DEEMED,AIQ,EWS,57330,70200,1200000,2022,150,0,MBBS,0,0
